stateuniversityofnewyorkatbinghamton,9
fordhamuniversity,9
devryuniversity,9
fashioninstituteoftechnology,9
ohiouniversity,9
carnegiemellonuniversity-tepperschoolofbusiness,9
thegeorgewashingtonuniversity,9
indianauniversitybloomington,8
universityofhartford,8
universityofoxford,8
universityofnorthcarolinaatchapelhill-kenan-flaglerbusinessschool,8
drexeluniversity,8
indianauniversity-kelleyschoolofbusiness,8
californiastateuniversity-chico,8
worcesterpolytechnicinstitute,8
tuftsuniversity,8
floridaatlanticuniversity,8
dukeuniversity-thefuquaschoolofbusiness,8
californiastateuniversity-fullerton,8
georgiastateuniversity,8
universityofoklahoma,8
devryinstituteoftechnology,8
hudsonvalleycommunitycollege,8
jamesmadisonuniversity,8
bentleyuniversity,8
californiastateuniversity-sacramento,8
binghamtonuniversity-schoolofmanagement,8
universityofchicago,8
westvirginiauniversity,8
coloradoschoolofmines,7
nationalchiaotunguniversity,7
fairleighdickinsonuniversity,7
rhodeislandschoolofdesign,7
utahstateuniversity,7
appalachianstateuniversity,7
tulaneuniversity,7
bucknelluniversity,7
newjerseyinstituteoftechnology,7
excelsiorcollege,7
massachusettsinstituteoftechnology-sloanschoolofmanagement,7
boisestateuniversity,7
universityofmissouri-columbia,7
universityofrhodeisland,7
newyorkuniversity-polytechnicschoolofengineering,7
miamiuniversity,7
universityofillinoisatchicago,7
universityofnewhampshire,7
northernillinoisuniversity,7
manhattancollege,7
theuniversityofakron,7
caltech,7
depauluniversity,7
stanforduniversityschoolofmedicine,7
hofstrauniversity,7
mit,7
vanderbiltuniversity,7
universityofnorthcarolinaatcharlotte,7
rutgersuniversity,7
americanuniversity,7
columbiaengineering,6
theuniversityofdallas,6
templeuniversity,6
westernnewenglandcollege,6
universityofidaho,6
stateuniversityofnewyorkcollegeatbuffalo,6
waldenuniversity,6
stanfordgraduateschoolofbusiness,6
paceuniversity-lubinschoolofbusiness,6
montanastateuniversity-bozeman,6
michigantechnologicaluniversity,6
stevensinstituteoftechnology,6
ketteringuniversity,6
washingtonuniversityinst.louis,6
universityofnewhaven,6
theuniversityoftexasataustin-theredmccombsschoolofbusiness,6
universityofcalifornia,6
"universityofcalifornia,berkeley,haasschoolofbusiness",6
universityofiowa,6
universityofmarylandbaltimorecounty,6
harvardmedicalschool,6
kellergraduateschoolofmanagementofdevryuniversity,6
babsoncollege,6
fairfielduniversity,6
sienacollege,6
"loyolamarymountuniversity,collegeofbusinessadministration",6
theohiostateuniversity-themaxm.fishercollegeofbusiness,6
universityofwisconsin-milwaukee,6
universityoftampa,6
waynestateuniversity,6
marquetteuniversity,6
nationaluniversityofsingapore,6
ucsd,6
illinoisinstituteoftechnology,6
bayloruniversity,6
regisuniversity,6
universityofcoloradodenver,6
californiainstituteoftechnology,6
universityofnorthcarolinaatwilmington,6
stateuniversityofnewyorkcollegeatplattsburgh,6
wrightstateuniversity,6
californiastateuniversity-eastbay,5
olddominionuniversity,5
universityatalbany,5
theuniversityofbritishcolumbia,5
northcarolinastateuniversity-collegeofmanagement,5
drakeuniversity,5
ucla,5
easternmichiganuniversity,5
centralconnecticutstateuniversity,5
ionacollege,5
shanghaijiaotonguniversity,5
providencecollege,5
pekinguniversity,5
theuniversityofchicago-boothschoolofbusiness,5
bostoncollege,5
manhattanvillecollege,5
universityofnottingham,5
stateuniversityofnewyorkatstonybrook,5
universityofnorthcarolinaatgreensboro,5
universityofwisconsin-whitewater,5
northdakotastateuniversity,5
itttechnicalinstitute,5
saintjohn'suniversity,5
canisiuscollege,5
universityofkansas,5
cityuniversityofnewyorkcitycollege,5
universityofkentucky,5
universityofmissouri-rolla,5
westtexasa&muniversity,5
bangaloreuniversity,5
"universityofcalifornia,losangeles-theandersonschoolofmanagement",5
"universityofcalifornia,irvine-thepaulmerageschoolofbusiness",5
georgiatech,5
theuniversityoftexasatelpaso,5
parsonsschoolofdesign,5
universityofmichigan-stephenm.rossschoolofbusiness,5
fordhamuniversity-graduateschoolofbusinessadministration,5
universityofcambridge,5
universityofnevada-reno,5
southernmethodistuniversity,5
newyorkinstituteoftechnology,5
portlandstateuniversity,5
stateuniversityofnewyorkcollegeatoswego,5
mcgilluniversity,5
northcarolinacentraluniversity,5
universityofmississippi,5
"universityofcalifornia,sanfrancisco",5
universityofalberta,5
universityofmassachusettsatamherst-isenbergschoolofmanagement,5
wentworthinstituteoftechnology,5
stateuniversityofnewyorkempirestatecollege,5
californiastateuniversity-losangeles,5
mississippistateuniversity,5
tsinghuauniversity,5
washingtonuniversityinst.louis-olinbusinessschool,5
"indianinstituteoftechnology,bombay",5
libertyuniversity,4
theuniversityoftexasataustin-redmccombsschoolofbusiness,4
stateuniversityofnewyorkinstituteoftechnologyatutica/rome,4
washingtonstateuniversity,4
universityofmarylanduniversitycollege,4
instituteforintegrativenutrition,4
osmaniauniversity,4
"universityofcalifornia,sandiego-theradyschoolofmanagement",4
universityofscienceandtechnologyofchina,4
hamiltoncollege,4
dowlingcollege,4
westernwashingtonuniversity,4
waketechnicalcommunitycollege,4
thecollegeofwilliamandmary,4
universityofmassachusettsdartmouth,4
clarkuniversity,4
theuniversityofchicagoboothschoolofbusiness,4
georgetownuniversity,4
bostonuniversityschooloflaw,4
universityofdayton,4
floridainstituteoftechnology,4
pepperdineuniversity,4
kentstateuniversity,4
universityoftoledo,4
theuniversityofnorthdakota,4
koreaadvancedinstituteofscienceandtechnology,4
columbiabusinessschool,4
columbiauniversity-fufoundationschoolofengineeringandappliedscience,4
albanylawschoolofunionuniversity,4
bowlinggreenstateuniversity,4
georgiastateuniversity-j.mackrobinsoncollegeofbusiness,4
universityofcoloradocoloradosprings,4
sanfranciscostateuniversity,4
bryantuniversity,4
bostonuniversity-schoolofmanagement,4
texasstateuniversity,4
seoulnationaluniversity,4
queen'suniversity,4
tecnolÃ¬_gicodemonterrey,4
indianschoolofbusiness,4
californiastatepolytechnicuniversity-pomona,4
colbycollege,4
nationalinstituteoftechnologykarnataka,4
universityofsouthcarolina-columbia,4
stateuniversityofnewyorkatnewpaltz,4
rensselaerpolytechnicinstitute-thelallyschoolofmanagementandtechnology,4
indianawesleyanuniversity,4
universityofmichigan-dearborn,4
simmonscollege,4
novasoutheasternuniversity,4
universityofmassachusettsboston,4
"pepperdineuniversity,thegeorgel.graziadioschoolofbusinessandmanagement",4
nationaltechnologicaluniversity,4
universityofsoutherncalifornia-marshallschoolofbusiness,4
longislanduniversity,4
vermonttechnicalcollege,4
"universitycollegelondon,u.oflondon",4
"minnesotastateuniversity,mankato",4
southdakotastateuniversity,4
stateuniversityofnewyorkcollegeatoneonta,4
unitedstatesmilitaryacademyatwestpoint,4
stonybrookuniversity,4
thejohnshopkinsuniversity-careybusinessschool,4
universityofwyoming,4
centralmichiganuniversity,4
cityuniversityofnewyork,4
lincolntechnicalinstitute-allentown,4
capellauniversity,4
theuniversityofkansas,4
nationaluniversity,4
harvardlawschool,4
theuniversityofmemphis,4
thegeorgewashingtonuniversity-schoolofbusiness,4
fudanuniversity,4
"indianinstituteoftechnology,madras",4
universityofpune,4
narseemonjeeinstituteofmanagementstudies,4
universityofarkansasatfayetteville,4
goldengateuniversity,4
theuniversityoftexasatsanantonio,3
granthamuniversity,3
syracuseuniversity-martinj.whitmanschoolofmanagement,3
saintjohn'suniversity-peterj.tobincollegeofbusiness,3
universityofst.thomas,3
universityofnortherncolorado,3
deanzacollege,3
usc,3
nyusternschoolofbusiness,3
stateuniversityofnewyorkcollegeatgeneseo,3
setonhalluniversity,3
visvesvarayatechnologicaluniversity,3
rensselaerpolytechnicinstituteathartford,3
virginiacommonwealthuniversity,3
carletonuniversity,3
universityoftennessee-knoxville,3
theuniversityofchicago,3
collegeofnewrochelle,3
"universityofhouston,c.t.bauercollegeofbusiness",3
bostoncollege-wallacee.carrollgraduateschoolofmanagement,3
ucdavis,3
"isenbergschoolofmanagement,umassamherst",3
williampatersonuniversityofnewjersey,3
thecollegeofsaintrose,3
institutnationaldessciencesappliquÃ¬Â©esdelyon,3
easternillinoisuniversity,3
sunypotsdam,3
tuskegeeuniversity,3
"indianinstituteoftechnology,kharagpur",3
trinityuniversity,3
tongjiuniversity,3
hamlineuniversity,3
monmouthuniversity,3
elonuniversity,3
universityofillinoisaturbana-champaign-collegeofbusiness,3
californiastateuniversity-longbeach-collegeofbusinessadministration,3
ballstateuniversity,3
portlandcommunitycollege,3
westerncarolinauniversity,3
texaschristianuniversity-m.j.neeleyschoolofbusiness,3
eastcarolinauniversity,3
sunyplattsburgh,3
forthaysstateuniversity,3
meredithcollege,3
theohiostateuniversityfishercollegeofbusiness,3
rose-hulmaninstituteoftechnology,3
delhiuniversity,3
strayeruniversity,3
thesagecolleges-sagecollegeofalbany,3
ramapocollegeofnewjersey,3
technion-israelinstituteoftechnology,3
sunystonybrook,3
universityofcolorado,3
chapmanuniversity,3
santaclarauniversityschooloflaw,3
middletennesseestateuniversity,3
universityofiowa-henryb.tippiecollegeofbusiness,3
simonfraseruniversity,3
theuniversityofconnecticutschoolofbusiness,3
universityofredlands,3
nationalinstituteoftechnologytiruchirappalli,3
sunyempirestatecollege,3
universityofutah-davidecclesschoolofbusiness,3
thehongkonguniversityofscienceandtechnology,3
clarionuniversityofpennsylvania,3
northernkentuckyuniversity,3
purdueuniversitycalumet,3
oregoninstituteoftechnology,3
floridainternationaluniversity,3
johnsonstatecollege,3
collegeoftheholycross,3
wheatoncollege,3
emersoncollege,3
universityofnebraskaatomaha,3
universityofsouthampton,3
universityofmiami,3
rowanuniversity,3
queenscollege,3
universityofflorida-warringtoncollegeofbusiness,3
"chicago-kentcollegeoflaw,illinoisinstituteoftechnology",3
americanintercontinentaluniversity,3
projectmanagementinstitute,3
universityofsouthaustralia,3
universityoflouisianaatlafayette,3
coventryuniversity,3
fairleighdickinsonuniversityÂ‰Ã»Ã_vancouver,3
yaleuniversity-yaleschoolofmanagement,3
communitycollegeoftheairforce,3
maduraikamarajuniversity,3
lemoynecollege,3
cityuniversityofnewyork-collegeofstatenisland,3
westernnewenglanduniversity,3
ithacacollege,3
georgiasouthernuniversity,3
hessercollege,3
davenportuniversity,3
depauluniversity-charlesh.kellstadtgraduateschoolofbusiness,3
universityofdenver,3
universityofminnesota-carlsonschoolofmanagement,3
universityofalabamainhuntsville,3
sacredheartuniversity,3
embry-riddleaeronauticaluniversity,3
azusapacificuniversity,3
rideruniversity,3
universityofsandiego,3
theuniversityofedinburgh,3
brandeisuniversity,3
"indianinstituteoftechnology,kanpur",3
insead,3
unioncollege,3
universityoflondon,3
bharathiaruniversity,3
bridgewaterstateuniversity,3
georgetownuniversity-themcdonoughschoolofbusiness,3
assumptioncollege,3
santaclarauniversity-leaveyschoolofbusiness,3
denisonuniversity,3
savannahcollegeofartanddesign,3
americanmilitaryuniversity,3
purdueuniversity-krannertschoolofmanagement,3
hofstrauniversityschooloflaw,3
batescollege,3
southernpolytechnicstateuniversity,3
elmhurstcollege,3
iowastateuniversity-collegeofbusiness,3
johnsonandwalesuniversity,3
universityofnebraska-lincoln,3
universityoftexas,3
californiastateuniversity-sanbernardino,3
loyolauniversitymaryland,3
"indianinstituteoftechnology,delhi",3
missouristateuniversity,3
columbiauniversity,3
pennsylvaniastateuniversity,3
newyorklawschool,3
websteruniversity,3
brenauuniversity,3
universityofwestflorida,3
georgetownuniversitylawcenter,3
annauniversity,3
universityofsouthernmaine,3
universityofhoustonlawcenter,3
colgateuniversity,3
universityofneworleans,3
southernconnecticutstateuniversity,3
briarcliffecollege,3
adelphiuniversity,3
foothillcollege,3
politecnicodimilano,3
delasalleuniversity,3
tarletonstateuniversity,3
samhoustonstateuniversity,3
norwichuniversity,3
miamidadecollege,3
springfieldcollege,3
loyolacollegeinmaryland,3
furmanuniversity,2
saltlakecommunitycollege,2
"indianinstituteofmanagement,bangalore",2
"longislanduniversity,c.w.postcampus",2
telavivuniversity,2
texasa&muniversity-maysbusinessschool,2
communitycollegeofvermont,2
universityofsouthernindiana,2
universityofhawaiiatmanoa,2
suffolkuniversity,2
theuniversityofglasgow,2
drewuniversity,2
rwthaachenuniversity,2
austincollege,2
indianauniversityofpennsylvania,2
universityofbath,2
columbusstatecommunitycollege,2
universityoflouisville,2
"universityofcalifornia,davis-graduateschoolofmanagement",2
njit,2
californiacollegeofthearts,2
rhodeislandcollege,2
universityofalaskafairbanks,2
universityofcincinnaticollegeoflaw,2
loyolauniversityofchicago,2
universitÃ¬Â©pierreetmariecurie(parisvi),2
northwestmississippicommunitycollege,2
universityofthewitwatersrand,2
novosibirskstateuniversity(nsu),2
mayfieldhighschool,2
michiganstateuniversity-theelibroadgraduateschoolofmanagement,2
thejohnshopkinsbloombergschoolofpublichealth,2
universityofrochester-williame.simongraduateschoolofbusinessadministration,2
st.mary'suniversity,2
"whartonschool,universityofpennsylvania",2
healdcollege,2
indianauniversity-purdueuniversityatindianapolis,2
technicaluniversitysofia,2
thecityuniversityofnewyork,2
ashforduniversity,2
st.olafcollege,2
gettysburgcollege,2
newyorkuniversityschooloflaw,2
ucsb,2
wichitastateuniversity,2
universityofelectronicscienceandtechnology,2
universityofphoenix-southerncaliforniacampus,2
westerngovernorsuniversity,2
eindhovenuniversityoftechnology,2
"r.v.collegeofengineering,bangalore",2
mainemaritimeacademy,2
pointparkuniversity,2
bostonuniversityschoolofmedicine,2
theuniversityofsouthernmississippi,2
vermontlawschool,2
universityofnorthalabama,2
georgewashingtonuniversity,2
indianauniversity-purdueuniversityatfortwayne,2
uci,2
alfreduniversity,2
usarmy,2
theamericancollege,2
universityofmaineatfarmington,2
"baruchcollege,cityuniversityofnewyork(cuny)",2
wilkesuniversity,2
sandiegostateuniversity,2
m.i.t.,2
londonschoolofeconomicsandpoliticalscience,2
harveymuddcollege,2
edinburghnapieruniversity,2
massachusettscollegeofart,2
westchesteruniversityofpennsylvania,2
americanuniversity-kogodschoolofbusiness,2
saintmary'scollegeofcalifornia,2
orangecoastcollege,2
northeastwisconsintechnicalcollege,2
ambertonuniversity,2
calpolypomona,2
jawaharlalnehrutechnologicaluniversity,2
georgemasonuniversity-schoolofmanagement,2
"indianinstituteofmanagement,calcutta",2
londonbusinessschool,2
umassamherst,2
earlhamcollege,2
universityofalabama,2
henryfordcommunitycollege,2
fordhamuniversityschooloflaw,2
portlandstateuniversity-schoolofbusiness,2
marylhurstuniversity,2
chicagostateuniversity,2
reformedtheologicalseminary,2
universityofscranton,2
brighamyounguniversity-idaho,2
universityofwisconsin-stout,2
nationaltaiwanuniversity,2
"californiastateuniversity,fresno",2
georgefoxuniversity,2
pontifÃ¬_ciauniversidadecatÃ¬_licadoriodejaneiro,2
oregonhealthandscienceuniversity,2
odessacollege,2
limestonecollege,2
itttech,2
marshalluniversity,2
"indianinstituteofmanagement,lucknow",2
northernarizonauniversity,2
thesagecolleges-sagegraduateschool,2
universityofmadras,2
bayloruniversity-hankamerschoolofbusiness,2
universityofmaryland,2
massasoitcommunitycollege,2
universityofmassachusetts,2
jacksonvilleuniversity,2
utd,2
berkleecollegeofmusic,2
oklahomachristianuniversity,2
easttennesseestateuniversity,2
uncchapelhill,2
cornelluniversity-s.c.johnsongraduateschoolofmanagement,2
niagarauniversity,2
glendalecommunitycollege,2
apics,2
easternwashingtonuniversity,2
saintanselmcollege,2
westvalleycollege,2
universityoftampa-johnh.sykescollegeofbusiness,2
universityofillinoiscollegeoflaw,2
thecitadel,2
robertmorrisuniversity,2
"goldengateuniversity,schooloflaw",2
internationalinstituteofinformationtechnology,2
beijinguniversityofpostandtelecommunications,2
netajisubhasinstituteoftechnology,2
universityofleeds,2
universidadefederaldeminasgerais,2
messiahcollege,2
kennesawstateuniversity,2
universityofzagreb/sveucilisteuzagrebu,2
kellergraduateschoolofmanagement,2
"universityofcalifornia,berkeley-waltera.haasschoolofbusiness",2
salemstateuniversity,2
thecooperunionfortheadvancementofscienceandart,2
missioncollege,2
universityofwisconsin,2
ulstercountycommunitycollege,2
cityuniversityofnewyork-herberth.lehmancollege,2
louisianatechuniversity,2
lamaruniversity,2
lafayettecollege,2
framinghamstatecollege,2
suffolkcountycommunitycollege,2
westchestercommunitycollege,2
universityofmarylandbaltimore,2
lynchburgcollege,2
occidentalcollege,2
universityofnorthflorida,2
polytechnicinstituteofnewyorkuniversity,2
californiauniversityofpennsylvania,2
southernmethodistuniversity-coxschoolofbusiness,2
indianastateuniversity,2
newhampshirecollege,2
rollinscollege,2
southwesternuniversity,2
michiganstateuniversity-theelibroadcollegeofbusiness,2
"universityofmichigan,annarbor",2
universityofvirginia-dardengraduateschoolofbusinessadministration,2
yalelawschool,2
universityofnewsouthwales,2
manchestercommunitycollege,2
navalpostgraduateschool,2
grandcanyonuniversity,2
plymouthstateuniversity,2
napieruniversity,2
eaststroudsburguniversityofpennsylvania,2
hawaiipacificuniversity,2
harpercollege,2
milwaukeeschoolofengineering,2
waynesburgcollege,2
newenglandlaw|boston,2
prairieviewa&muniversity,2
universityofwisconsin-greenbay,2
theuniversityoftennesseeatchattanooga,2
universityofminnesota,2
loyolauniversitychicago,2
thecollegeofnewjersey,2
fitchburgstateuniversity,2
st.john'suniversity,2
imperialcollegelondon,2
centralwashingtonuniversity,2
californiastateuniversity,2
wakeforestuniversity,2
medaillecollege,2
farmingdalestateuniversityofnewyork,2
"nationaluniversity'ivanfranko',lviv",2
corningcommunitycollege,2
stephenf.austinstateuniversity,2
hardinguniversity,2
weberstateuniversity,2
bellevuecommunitycollege,2
albertusmagnuscollege,2
peacecollege,2
universityoflaverne,2
mountidacollege,2
pennstate,2
al-jami'ahal-urdunia,2
universityofsouthcarolina-themooreschoolofbusiness,2
st.cloudstateuniversity,2
southernwesleyanuniversity,2
"collegeofnanoscalescieceandengineering,sunyalbany",2
universityofwisconsin-eauclaire,2
sunynewpaltz,2
"universityofcalifornia,berkeley-schooloflaw",2
bowdoincollege,2
st.bonaventureuniversity,2
stateuniversityofnewyorkcollegeatcortland,2
stetsonuniversitycollegeoflaw,2
universityofwisconsin-stevenspoint,2
universityofcoloradoboulder-leedsschoolofbusiness,2
bergencommunitycollege,2
universityofmumbai,2
universityofrichmond,2
shenyanguniversityoftechnology,2
technischeuniversitÃ¬_tdresden,2
claremontmckennacollege,2
glasgowcaledonianuniversity,2
communitycollegeofrhodeisland,2
massachusettscollegeofpharmacyandhealthsciences,2
india,2
broomecommunitycollege,2
emoryuniversity,2
universityofportsmouth,2
universityofsurrey,2
northparkuniversity,2
clevelandstateuniversity,2
universityofyork,2
defenseacquisitionuniversity,2
theuniversityofsheffield,2
onondagacommunitycollege,2
greenvilletechnicalcollege,2
franklinpiercelawcenter,2
francismarionuniversity,2
universityofnotredame-mendozacollegeofbusiness,2
leecollege,2
highschool,2
texaschristianuniversity,2
columbiasouthernuniversity,2
westernmichiganuniversity-haworthcollegeofbusiness,2
sulrossstateuniversity,2
virginiacommonwealthuniversity-schoolofbusiness,2
ucsdextension,2
nyu,2
saintlouisuniversity,2
devry,2
universityofportland,2
thecatholicuniversityofamerica,2
brnouniversityoftechnology,2
sunycortland,2
universityoftexasataustin,2
sunybinghamton,2
calstatehayward,2
universityofsunderland,2
baruchcollege,2
keenestatecollege,2
lasalleuniversity,2
ecolecentraleparis,2
cochinuniversityofscienceandtechnology,2
"southernillinoisuniversity,edwardsville",2
kenyoncollege,2
andhrauniversity,2
universityofsaintthomas-schoolofbusiness,2
saintjoseph'suniversity,2
southwesttexasstateuniversity,2
utaustin,2
"universityofcalifornia,merced",2
tulaneuniversity-a.b.freemanschoolofbusiness,2
southchinauniversityoftechnology,2
jacksonstateuniversity,2
southeasternlouisianauniversity,2
baylorcollegeofmedicine,2
thegeorgewashingtonuniversitylawschool,2
theuniversityofconnecticutschooloflaw,2
weizmanninstituteofscience,2
southernmethodistuniversitydedmanschooloflaw,2
westmontcollege,2
fullsailuniversity,2
augustastateuniversity,2
casewesternreserveuniversity-weatherheadschoolofmanagement,2
antiochuniversity-losangeles,2
waynesburguniversity,2
"institutotecnolÃ¬_gicoydeestudiossuperioresdeoccidente,a.c.",2
themaharajasayajiraouniversityofbaroda,2
universityofwisconsin-lacrosse,2
medicaluniversityofsouthcarolina,2
universityofgeorgia-terrycollegeofbusiness,2
towsonuniversity,2
concordiauniversity,2
coursera,2
xavieruniversity,2
cornelluniversity-johnsongraduateschoolofmanagement,2
nassoncollege,1
burlingtonhighschool,1
universityofnewhampshire-whittemoreschoolofbusinessandeconomics,1
internationaleagrarischehogeschoollarenstein,1
universityofappliedsciences,1
bba,1
nazarethcollegeofrochester,1
badegreeinadministrationofcriminaljusticefromparkcollege,1
academyofartuniversity,1
rwthaachen,1
citycollegeofthecityuniversityofnewyork,1
coppermountaincommunitycollege,1
foxvalleytechnicalcollege,1
universitÃ¬Â©desherbrooke,1
ihrd,1
sophiauniversity,1
shahidbeheshtiuniversityofmedicalsciencesandhealthservices,1
unitedstates,1
"rutgers,thestateuniversityofnewjersey-rutgersbusinessschool",1
collegedegree,1
st.andrewspresbyteriancollege,1
californiapacificuniversity,1
massachusettscollegeliberalarts,1
xi'anjiaotonguniversity,1
technischeuniversitÃ¬_tmÃ¬_nchen/tumunich,1
emoryandhenrycollege,1
lusÃ¬_adabusinessschool-portugal,1
macombcommunitycollege,1
senecacollegeofappliedartsandtechnology,1
italianpublicuniversity-naples,1
"johnsonstatecollege,universityofvermont",1
universityofrochester-williame.simongraduateschoolofbusinessadministration(ch),1
universityofminnesota-schoolofpublichealth,1
landeruniversity,1
pointlomanazareneuniversity,1
irvinehighschool,1
vanguarduniversity,1
episcopalhighschool,1
italy,1
clarkatlantauniversity,1
_Ã¯__Â„ÂÅ_Â_____Â„ÂÅ_Â__Ã____Ã___Â„ÂÅÂ„Ã__Â«_Â¡Â„Ã»Â„ÂÅÂ„Ã¢___Âµ____Â„Ã____Â£___Ã____ÂµÂ„Ã»Â„ÂÅ_Ã_Â„Ã¢_ÂµÂ„Ã¢_Ã___._Ã¯._Ãµ._Ã___________Â„ÂÅ_____Â¡(_Ã¯_Ã__Â£),1
mississippicollege,1
universityofminnesota2003,1
concordiacollege,1
benedictineuniversity,1
northkansascityhighschool,1
theuniversityofwesternontario,1
northeasternuniversity-graduateschoolofbusinessadministration,1
prattinstitute,1
thomascollege,1
southwindsorhighschool,1
"aircommandandstaffcollege,usairforce",1
northwesternhealthsciencesuniversity,1
hillsborohighschool,1
ced,1
ukm,1
wuhanuniversity,1
columbiaunioncollege,1
bemidjistateuniversity,1
pepperdinegraduateschoolofeducationandpsychology,1
wallawallauniversitycollege,1
californiawesternschooloflaw,1
missouriuniversityofscienceandtechnology,1
"preservationmanagementinstitute,rutgersuniversity",1
universityofmissouri-st.louis,1
mountsaintmary'scollege,1
universityofnorthwestern-st.paul,1
newenglandinstituteofart,1
fayettevilletechnicalcommunitycollege,1
tuftsuniversityschoolofmedicine,1
iupdel'ubodebrest,1
johncarrolluniversity,1
graduateschoolofsavingsandloan,1
gtesylvaniatechnicalschoolÂ‰Ã»Ã_acquiredbywentworthinstituteoftechnologyÂ‰Ã»Ã_bostonma,1
sunybuffalolawschool,1
southwesterncollegesandiegoca.,1
stlukeshospitalschoolofnursing,1
theuniversityofiowa,1
mt.vernon,1
coloradoschooloftradesgunsmithingschool,1
"westvirginiauniversity:pearlyisaacreedschoolofjournalism	morgantown,wv",1
bridgewaterstatecollege,1
stetsonuniversity,1
bilkentÃ¬Ã¯niversitesi/bilkentuniversity,1
"sophiauniversity(tokyo,japan)",1
akademiemÃ¬Â_zickÃ¬_chumÂ€Ã_nÃ¬_vpraze,1
fortlewiscollege,1
williampennuniversity,1
williammitchellcollegeoflaw,1
syracuseuniversity-maxwellschool,1
universityofillinoisspringfield,1
pennsylvaniastateuniversity-greatvalleygraduatecenter,1
christcollegeofengineering,1
chung-anguniversity,1
berkeleyhigh,1
uoft,1
universityofthepacific,1
humboldt-universitÃ¬_tzuberlin,1
cambridgeuniversity,1
minothighschool,1
corcorancollegeofartanddesign,1
stthomas,1
virginiapolytechnicinstitute,1
universityofrajasthan,1
"universityatalbany,stateuniversityofnewyork",1
archbishopcurleyhighschool,1
texaswesleyanschooloflaw,1
"northernmichiganuniversity-marquette,michigan",1
